type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,3.4710,2.3197,1546.6965,0.0000,0.941015,False
hot,-0.0010,-2.9828,1546.6965,-0.0000,0.941015,False
hot,-1.6646,-2.5161,1546.6965,-0.0000,0.941017,False
hot,-0.3988,-2.8979,1546.6965,-0.0000,0.941028,False
cold,-1.4115,-2.9403,1546.6965,0.0000,0.941043,False
hot,-0.0733,-2.9828,1546.6965,-0.0000,0.941045,False
cold,-0.2542,-2.3465,1546.6946,0.0009,0.941046,False
cold,-1.8093,-2.8979,1546.6965,0.0000,0.941047,False
hot,-1.3753,-2.6858,1546.6965,-0.0000,0.941052,False
cold,3.0731,3.0833,1546.6965,0.0000,0.941054,False
hot,-0.4350,-3.1100,1546.6965,-0.0000,0.941054,False
hot,-0.1457,-2.8979,1546.6965,-0.0000,0.941059,False
hot,-1.5562,-2.7707,1546.6965,-0.0000,0.941061,False
hot,3.1455,2.5318,1546.6965,-0.0000,0.941063,False
hot,0.5415,-3.0676,1546.6965,-0.0000,0.941068,False
hot,-1.0860,-2.8555,1546.6965,-0.0000,0.941068,False
hot,-1.8093,-2.4313,1546.6965,-0.0000,0.941069,False
cold,-1.0860,-3.1100,1546.6965,0.0000,0.941072,False
hot,3.2540,2.9136,1546.6965,-0.0000,0.941072,False
cold,0.4692,-3.1100,1546.6965,0.0000,0.941078,False
hot,-0.6882,-3.0676,1546.6965,-0.0000,0.941084,False
cold,3.4348,2.1500,1546.6965,0.0000,0.941093,False
cold,3.4348,1.9804,1546.6965,0.0000,0.941095,False
hot,-1.7008,-2.7282,1546.6965,-0.0000,0.941095,False
cold,-1.5923,-2.7282,1546.6965,0.0000,0.941101,False
hot,0.3607,-2.8555,1546.6965,-0.0000,0.941107,False
hot,-0.9413,-2.9828,1546.6965,-0.0000,0.941113,False
hot,0.3607,-3.0676,1546.6965,-0.0000,0.941113,False
cold,-1.5923,-2.3889,1546.6965,0.0000,0.941115,False
cold,3.3625,2.6167,1546.6965,0.0000,0.941126,False
hot,3.2178,2.3621,1546.6965,-0.0000,0.941127,False
hot,-1.7370,-2.7282,1546.6965,-0.0000,0.941129,False
cold,3.4348,2.7439,1546.6965,0.0000,0.941130,False
hot,3.4348,2.5742,1546.6965,-0.0000,0.941132,False
cold,-1.2307,-3.0252,1546.6965,0.0000,0.941132,False
hot,0.6500,-3.1100,1546.6965,-0.0000,0.941136,False
hot,0.2522,-2.8555,1546.6965,-0.0000,0.941147,False
hot,3.0008,2.8288,1546.6965,-0.0000,0.941149,False
cold,3.2901,2.6591,1546.6965,0.0000,0.941153,False
cold,-1.6285,-2.1344,1546.6965,0.0000,0.941153,False
hot,0.1798,-3.0252,1546.6965,-0.0000,0.941157,False
hot,2.9646,3.0409,1546.6965,-0.0000,0.941164,False
cold,-1.6285,-3.0676,1546.6965,0.0000,0.941168,False
hot,-1.1945,-2.8979,1546.6965,-0.0000,0.941174,False
cold,-1.7008,-3.0676,1546.6965,0.0000,0.941174,False
hot,0.3245,-3.1100,1546.6965,-0.0000,0.941176,False
hot,3.4710,2.7439,1546.6965,-0.0000,0.941179,False
cold,-1.8455,-2.8131,1546.6965,0.0000,0.941180,False
hot,-1.7008,-2.3040,1546.6965,-0.0000,0.941180,False
hot,-0.1818,-3.1100,1546.6965,-0.0000,0.941181,False
hot,0.2883,-2.7707,1546.6965,-0.0000,0.941182,False
cold,3.3986,2.3197,1546.6965,0.0000,0.941183,False
cold,2.9285,3.1257,1546.6965,0.0000,0.941184,False
hot,2.7838,3.0409,1546.6965,-0.0000,0.941188,False
hot,-1.8455,-2.2192,1546.6965,-0.0000,0.941193,False
hot,-1.3753,-2.7282,1546.6965,-0.0000,0.941196,False
hot,3.3986,2.3621,1546.6965,-0.0000,0.941199,False
cold,-1.8093,-1.9647,1546.6965,0.0000,0.941201,False
hot,-1.7008,-2.8555,1546.6965,-0.0000,0.941203,False
cold,-1.7370,-3.0252,1546.6965,0.0000,0.941204,False
hot,-0.9775,-2.8555,1546.6965,-0.0000,0.941205,False
hot,3.1093,2.6591,1546.6965,-0.0000,0.941208,False
cold,-1.7370,-2.5586,1546.6965,0.0000,0.941210,False
cold,-1.8093,-2.8131,1546.6965,0.0000,0.941211,False
hot,0.2883,-3.0676,1546.6965,-0.0000,0.941221,False
hot,-1.4115,-2.6434,1546.6965,-0.0000,0.941223,False
cold,-1.2668,-2.8131,1546.6965,0.0000,0.941223,False
cold,3.2901,3.0409,1546.6965,0.0000,0.941231,False
cold,3.4348,3.1257,1546.6965,0.0000,0.941231,False
hot,3.1455,2.8288,1546.6965,-0.0000,0.941233,False
hot,-1.7370,-2.8131,1546.6965,-0.0000,0.941233,False
hot,-1.6285,-2.8131,1546.6965,-0.0000,0.941242,False
hot,-1.5562,-2.4737,1546.6965,-0.0000,0.941245,False
hot,-1.1945,-3.1100,1546.6965,-0.0000,0.941245,False
hot,-1.1583,-2.8979,1546.6965,-0.0000,0.941249,False
cold,-1.1583,-2.8555,1546.6965,0.0000,0.941251,False
cold,3.3263,2.3197,1546.6965,0.0000,0.941253,False
hot,-1.5562,-2.5586,1546.6965,-0.0000,0.941259,False
hot,3.3625,2.4894,1546.6965,-0.0000,0.941260,False
hot,3.1455,2.9984,1546.6965,-0.0000,0.941262,False
hot,-1.4477,-3.0676,1546.6965,-0.0000,0.941265,False
hot,-0.2903,-2.8979,1546.6965,-0.0000,0.941265,False
hot,-1.5200,-2.4737,1546.6965,-0.0000,0.941272,False
hot,3.3625,2.6591,1546.6965,-0.0000,0.941273,False
hot,-1.4115,-2.5586,1546.6965,-0.0000,0.941283,False
cold,3.4348,2.4046,1546.6965,0.0000,0.941285,False
cold,0.2883,-3.1100,1546.6965,0.0000,0.941286,False
hot,3.1093,2.8712,1546.6965,-0.0000,0.941287,False
hot,-1.8093,-2.1768,1546.6965,-0.0000,0.941288,False
hot,-0.7967,-2.9403,1546.6965,-0.0000,0.941289,False
cold,3.1093,2.8712,1546.6965,0.0000,0.941293,False
hot,-1.7370,-2.6434,1546.6965,-0.0000,0.941301,False
hot,0.0352,-3.0676,1546.6965,-0.0000,0.941302,False
hot,-1.4115,-2.7282,1546.6965,-0.0000,0.941306,False
cold,-1.6285,-2.5586,1546.6965,0.0000,0.941306,False
cold,-1.3392,-2.8555,1546.6965,0.0000,0.941307,False
hot,3.4710,2.5742,1546.6965,-0.0000,0.941311,False
hot,-0.0372,-3.1100,1546.6965,-0.0000,0.941313,False
hot,-1.6285,-2.8979,1546.6965,-0.0000,0.941314,False
hot,3.4348,2.6591,1546.6965,-0.0000,0.941316,False
cold,3.2540,2.6167,1546.6965,0.0000,0.941316,False
hot,0.5777,-3.1100,1546.6965,-0.0000,0.941319,False
hot,3.2901,2.4894,1546.6965,-0.0000,0.941320,False
cold,3.4710,2.8712,1546.6965,0.0000,0.941326,False
cold,3.1455,2.7863,1546.6965,0.0000,0.941327,False
cold,3.1455,2.6591,1546.6965,0.0000,0.941327,False
cold,-1.8093,-2.9828,1546.6965,0.0000,0.941332,False
cold,-0.5797,-3.1100,1546.6965,0.0000,0.941333,False
hot,2.6753,3.0409,1546.6965,-0.0000,0.941335,False
cold,-1.7008,-2.3465,1546.6965,0.0000,0.941337,False
cold,3.3263,2.7863,1546.6965,0.0000,0.941341,False
cold,3.2901,2.4046,1546.6965,0.0000,0.941345,False
hot,3.1455,2.9136,1546.6965,-0.0000,0.941346,False
hot,-1.7731,-2.6858,1546.6965,-0.0000,0.941347,False
cold,-0.9413,-3.0252,1546.6965,0.0000,0.941347,False
hot,-1.7370,-2.3465,1546.6965,-0.0000,0.941349,False
hot,0.6138,-2.9403,1546.6965,-0.0000,0.941351,False
cold,-1.3030,-2.7282,1546.6965,0.0000,0.941351,False
hot,-0.9052,-3.0676,1546.6965,-0.0000,0.941354,False
hot,2.8561,2.8288,1546.6965,-0.0000,0.941354,False
hot,-1.3753,-2.9828,1546.6965,-0.0000,0.941356,False
hot,-1.5200,-2.7282,1546.6965,-0.0000,0.941364,False
cold,3.1455,2.7015,1546.6965,0.0000,0.941364,False
cold,3.4710,1.9804,1546.6965,0.0000,0.941365,False
cold,-0.0010,-3.0676,1546.6965,0.0000,0.941365,False
hot,-0.3627,-2.9403,1546.6965,-0.0000,0.941368,False
hot,3.4710,2.7863,1546.6965,-0.0000,0.941372,False
hot,-0.7605,-2.9403,1546.6965,-0.0000,0.941373,False
hot,-1.2668,-2.9403,1546.6965,-0.0000,0.941374,False
hot,3.2540,2.8288,1546.6965,-0.0000,0.941377,False
hot,0.3245,-3.0252,1546.6965,-0.0000,0.941378,False
hot,-0.1818,-2.9828,1546.6965,-0.0000,0.941378,False
hot,-1.0498,-2.8131,1546.6965,-0.0000,0.941379,False
hot,3.2178,2.9136,1546.6965,-0.0000,0.941385,False
cold,-1.3392,-2.9403,1546.6965,0.0000,0.941390,False
hot,-1.5562,-2.6010,1546.6965,-0.0000,0.941390,False
hot,3.4348,2.7439,1546.6965,-0.0000,0.941391,False
cold,-1.5200,-2.6010,1546.6965,0.0000,0.941396,False
cold,3.4710,2.4046,1546.6965,0.0000,0.941400,False
cold,3.2901,2.6167,1546.6965,0.0000,0.941401,False
hot,-0.2542,-2.8979,1546.6965,-0.0000,0.941403,False
hot,3.3263,2.5742,1546.6965,-0.0000,0.941407,False
cold,-1.5923,-2.4313,1546.6965,0.0000,0.941408,False
cold,3.3625,2.8288,1546.6965,0.0000,0.941409,False
hot,3.1455,2.8712,1546.6965,-0.0000,0.941409,False
cold,-0.2542,-3.1100,1546.6965,0.0000,0.941410,False
hot,-1.0860,-2.9828,1546.6965,-0.0000,0.941411,False
cold,3.2178,2.6591,1546.6965,0.0000,0.941414,False
cold,-1.4115,-3.1100,1546.6965,0.0000,0.941415,False
cold,0.2522,-3.1100,1546.6965,0.0000,0.941423,False
hot,3.0731,2.7015,1546.6965,-0.0000,0.941423,False
hot,-0.9775,-2.8131,1546.6965,-0.0000,0.941423,False
cold,-0.7605,-3.0676,1546.6965,0.0000,0.941424,False
cold,-1.7370,-2.8555,1546.6965,0.0000,0.941425,False
hot,3.3263,2.9984,1546.6965,-0.0000,0.941426,False
hot,3.2901,2.6167,1546.6965,-0.0000,0.941427,False
hot,2.9285,3.1257,1546.6965,-0.0000,0.941430,False
cold,3.2901,2.7439,1546.6965,0.0000,0.941430,False
cold,0.3968,-3.0676,1546.6965,0.0000,0.941432,False
cold,-1.5923,-2.6434,1546.6965,0.0000,0.941436,False
cold,3.2178,2.2349,1546.6965,0.0000,0.941436,False
hot,-0.1818,-3.0676,1546.6965,-0.0000,0.941442,False
cold,3.4710,2.9984,1546.6965,0.0000,0.941442,False
hot,2.6391,3.0833,1546.6965,-0.0000,0.941443,False
hot,-1.4115,-2.9403,1546.6965,-0.0000,0.941445,False
hot,0.0352,-3.1100,1546.6965,-0.0000,0.941445,False
hot,-0.6882,-3.0252,1546.6965,-0.0000,0.941450,False
hot,-0.4350,-2.8979,1546.6965,-0.0000,0.941451,False
hot,3.3625,2.9560,1546.6965,-0.0000,0.941453,False
hot,0.3968,-3.0676,1546.6965,-0.0000,0.941455,False
hot,-0.8690,-3.0252,1546.6965,-0.0000,0.941460,False
cold,-1.1583,-2.9403,1546.6965,0.0000,0.941461,False
cold,0.1798,-3.0676,1546.6965,0.0000,0.941461,False
hot,-1.4477,-2.9403,1546.6965,-0.0000,0.941467,False
hot,-1.6646,-2.8131,1546.6965,-0.0000,0.941468,False
cold,-1.2668,-2.8555,1546.6965,0.0000,0.941468,False
cold,3.2901,2.9560,1546.6965,0.0000,0.941468,False
cold,-1.7370,-2.3465,1546.6965,0.0000,0.941470,False
hot,-1.2307,-3.0676,1546.6965,-0.0000,0.941471,False
cold,-0.7243,-3.0252,1546.6965,0.0000,0.941473,False
hot,3.1816,2.7863,1546.6965,-0.0000,0.941474,False
hot,-1.8455,-2.6858,1546.6965,-0.0000,0.941477,False
hot,0.5415,-2.8979,1546.6965,-0.0000,0.941483,False
hot,-1.0498,-2.8979,1546.6965,-0.0000,0.941484,False
hot,0.2160,-2.8555,1546.6965,-0.0000,0.941488,False
hot,-0.9413,-2.9403,1546.6965,-0.0000,0.941489,False
cold,-1.4838,-2.3040,1546.6965,0.0000,0.941492,False
hot,-1.7370,-2.3040,1546.6965,-0.0000,0.941493,False
hot,3.2901,2.3197,1546.6965,-0.0000,0.941497,False
cold,3.2540,2.9560,1546.6965,0.0000,0.941504,False
hot,-0.6882,-3.1100,1546.6965,-0.0000,0.941504,False
cold,3.1816,2.1925,1546.6965,0.0000,0.941505,False
hot,-0.9052,-2.7707,1546.6965,-0.0000,0.941508,False
hot,-0.9775,-2.7707,1546.6965,-0.0000,0.941516,False
cold,2.8561,3.0833,1546.6965,0.0000,0.941517,False
hot,2.8923,2.9136,1546.6965,-0.0000,0.941521,False
hot,3.2540,3.0833,1546.6965,-0.0000,0.941523,False
cold,3.2901,2.8288,1546.6965,0.0000,0.941524,False
hot,-1.8455,-2.2616,1546.6965,-0.0000,0.941524,False
hot,-1.1222,-2.9403,1546.6965,-0.0000,0.941526,False
cold,-1.7731,-1.9223,1546.6965,0.0000,0.941528,False
hot,3.2178,2.7439,1546.6965,-0.0000,0.941531,False
hot,3.1816,2.3621,1546.6965,-0.0000,0.941533,False
cold,3.2901,2.1500,1546.6965,0.0000,0.941534,False
cold,3.3986,2.0652,1546.6965,0.0000,0.941537,False
hot,3.3986,2.6167,1546.6965,-0.0000,0.941538,False
cold,3.2540,3.0833,1546.6965,0.0000,0.941539,False
hot,-1.1222,-2.8131,1546.6965,-0.0000,0.941546,False
hot,3.1093,2.4894,1546.6965,-0.0000,0.941549,False
cold,3.4348,2.4470,1546.6965,0.0000,0.941550,False
cold,-1.5562,-2.3465,1546.6965,0.0000,0.941552,False
cold,-1.8093,-2.1344,1546.6965,0.0000,0.941554,False
cold,-1.8093,-1.8798,1546.6965,0.0000,0.941554,False
cold,-1.1945,-3.0252,1546.6965,0.0000,0.941555,False
hot,3.4710,2.8712,1546.6965,-0.0000,0.941567,False
cold,-0.1095,-3.1100,1546.6965,0.0000,0.941568,False
cold,3.3625,2.8712,1546.6965,0.0000,0.941570,False
cold,-1.7008,-2.9828,1546.6965,0.0000,0.941574,False
cold,-0.7967,-3.0676,1546.6965,0.0000,0.941577,False
cold,-1.8093,-2.4737,1546.6965,0.0000,0.941579,False
hot,-0.6520,-2.9828,1546.6965,-0.0000,0.941584,False
hot,0.0713,-3.1100,1546.6965,-0.0000,0.941587,False
hot,3.1816,2.7015,1546.6965,-0.0000,0.941590,False
hot,0.1798,-2.9828,1546.6965,-0.0000,0.941594,False
cold,-1.5200,-2.7282,1546.6965,0.0000,0.941594,False
hot,0.5415,-2.9403,1546.6965,-0.0000,0.941594,False
cold,3.2901,2.3621,1546.6965,0.0000,0.941596,False
hot,-1.7731,-2.5161,1546.6965,-0.0000,0.941599,False
hot,-1.4838,-2.8555,1546.6965,-0.0000,0.941602,False
cold,3.1093,2.9136,1546.6965,0.0000,0.941607,False
hot,3.1093,2.7863,1546.6965,-0.0000,0.941610,False
cold,-1.5200,-3.0676,1546.6965,0.0000,0.941610,False
cold,-1.5562,-2.9403,1546.6965,0.0000,0.941614,False
hot,3.4710,2.9136,1546.6965,-0.0000,0.941615,False
hot,-1.6646,-2.9403,1546.6965,-0.0000,0.941634,False
hot,3.1093,3.0409,1546.6965,-0.0000,0.941638,False
cold,3.3986,3.0409,1546.6965,0.0000,0.941640,False
cold,0.3607,-3.0252,1546.6965,0.0000,0.941640,False
hot,-1.2307,-2.8131,1546.6965,-0.0000,0.941643,False
cold,-1.5923,-2.8555,1546.6965,0.0000,0.941646,False
cold,3.2540,2.4894,1546.6965,0.0000,0.941647,False
cold,-0.9052,-3.0676,1546.6965,0.0000,0.941648,False
hot,-1.8455,-2.8131,1546.6965,-0.0000,0.941649,False
hot,3.0008,2.8712,1546.6965,-0.0000,0.941650,False
hot,-1.4477,-2.4737,1546.6965,-0.0000,0.941658,False
cold,-0.9775,-3.0252,1546.6965,0.0000,0.941661,False
hot,-1.4477,-3.1100,1546.6965,-0.0000,0.941663,False
hot,3.4348,2.1925,1546.6965,-0.0000,0.941664,False
hot,0.6500,-3.0676,1546.6965,-0.0000,0.941665,False
cold,0.4330,-3.0676,1546.6965,0.0000,0.941665,False
hot,0.1798,-2.8979,1546.6965,-0.0000,0.941666,False
cold,3.1816,2.9984,1546.6965,0.0000,0.941666,False
cold,3.4348,2.2349,1546.6965,0.0000,0.941668,False
cold,-1.0137,-2.9403,1546.6965,0.0000,0.941669,False
cold,3.4710,2.2773,1546.6965,0.0000,0.941679,False
hot,0.5777,-2.9828,1546.6965,-0.0000,0.941679,False
hot,-0.7605,-2.8979,1546.6965,-0.0000,0.941680,False
cold,-0.6520,-3.1100,1546.6965,0.0000,0.941683,False
cold,-0.7967,-3.1100,1546.6965,0.0000,0.941684,False
hot,0.3607,-2.8979,1546.6965,-0.0000,0.941685,False
cold,-1.7008,-2.2616,1546.6965,0.0000,0.941686,False
cold,-1.0498,-2.9403,1546.6965,0.0000,0.941687,False
cold,3.0370,2.9984,1546.6965,0.0000,0.941690,False
hot,-0.6520,-3.0252,1546.6965,-0.0000,0.941692,False
cold,-1.2668,-3.0676,1546.6965,0.0000,0.941694,False
cold,-1.5923,-2.2192,1546.6965,0.0000,0.941695,False
hot,-1.8455,-2.3040,1546.6965,-0.0000,0.941695,False
cold,3.0731,3.0409,1546.6965,0.0000,0.941695,False
hot,-1.8455,-2.7282,1546.6965,-0.0000,0.941705,False
hot,0.3968,-3.1100,1546.6965,-0.0000,0.941707,False
hot,0.2522,-3.0676,1546.6965,-0.0000,0.941716,False
hot,-0.5797,-2.8555,1546.6965,-0.0000,0.941718,False
cold,-1.3753,-3.1100,1546.6965,0.0000,0.941721,False
hot,0.1437,-2.9403,1546.6965,-0.0000,0.941721,False
hot,3.0370,2.7863,1546.6965,-0.0000,0.941722,False
cold,3.3986,3.0833,1546.6965,0.0000,0.941722,False
cold,-1.0137,-3.1100,1546.6965,0.0000,0.941726,False
hot,-0.8328,-3.0676,1546.6965,-0.0000,0.941729,False
cold,-1.2307,-3.1100,1546.6965,0.0000,0.941730,False
cold,-1.8093,-3.1100,1546.6965,0.0000,0.941730,False
hot,3.1816,2.9984,1546.6965,-0.0000,0.941733,False
cold,-1.8455,-2.5161,1546.6965,0.0000,0.941750,False
cold,-1.4477,-2.8555,1546.6965,0.0000,0.941753,False
cold,-1.6646,-2.3889,1546.6965,0.0000,0.941757,False
hot,3.4348,2.3621,1546.6965,-0.0000,0.941758,False
hot,3.2178,3.1257,1546.6965,-0.0000,0.941761,False
hot,-0.4712,-3.0676,1546.6965,-0.0000,0.941763,False
cold,-1.6646,-2.3040,1546.6965,0.0000,0.941765,False
cold,-1.8455,-2.8555,1546.6965,0.0000,0.941766,False
cold,3.2540,3.1257,1546.6965,0.0000,0.941766,False
hot,3.0008,2.7863,1546.6965,-0.0000,0.941769,False
hot,0.2522,-2.9403,1546.6965,-0.0000,0.941769,False
hot,3.3263,2.9560,1546.6965,-0.0000,0.941771,False
cold,2.5668,2.4894,1546.6959,0.0003,0.941772,False
cold,-1.8455,-2.6858,1546.6965,0.0000,0.941775,False
hot,-1.2668,-3.0676,1546.6965,-0.0000,0.941781,False
cold,3.3263,2.1925,1546.6965,0.0000,0.941781,False
cold,-1.7370,-2.9403,1546.6965,0.0000,0.941782,False
cold,3.3263,2.1500,1546.6965,0.0000,0.941784,False
cold,-1.7370,-1.9647,1546.6965,0.0000,0.941786,False
hot,-0.5073,-2.9828,1546.6965,-0.0000,0.941788,False
hot,0.2160,-2.8131,1546.6965,-0.0000,0.941791,False
hot,-1.7008,-3.0676,1546.6965,-0.0000,0.941800,False
cold,-1.6285,-2.9828,1546.6965,0.0000,0.941800,False
hot,-1.6646,-3.0252,1546.6965,-0.0000,0.941803,False
cold,2.9285,3.0833,1546.6965,0.0000,0.941809,False
hot,-1.8093,-2.6010,1546.6965,-0.0000,0.941813,False
hot,-1.1583,-3.0676,1546.6965,-0.0000,0.941813,False
cold,3.2901,2.8712,1546.6965,0.0000,0.941814,False
hot,-1.0137,-2.7282,1546.6965,-0.0000,0.941817,False
cold,-1.4838,-2.6858,1546.6965,0.0000,0.941818,False
hot,-0.2903,-3.0676,1546.6965,-0.0000,0.941827,False
cold,-1.4477,-2.9403,1546.6965,0.0000,0.941828,False
cold,-1.3753,-2.6858,1546.6965,0.0000,0.941830,False
hot,-1.0137,-2.8979,1546.6965,-0.0000,0.941836,False
hot,3.2901,3.0833,1546.6965,-0.0000,0.941837,False
cold,3.1816,2.7439,1546.6965,0.0000,0.941838,False
hot,-1.3030,-2.7282,1546.6965,-0.0000,0.941840,False
cold,-1.5562,-2.3889,1546.6965,0.0000,0.941840,False
hot,-1.3030,-2.9403,1546.6965,-0.0000,0.941841,False
hot,-1.0498,-2.8555,1546.6965,-0.0000,0.941842,False
hot,0.2160,-3.0676,1546.6965,-0.0000,0.941844,False
cold,3.3263,2.0228,1546.6965,0.0000,0.941848,False
hot,-1.4115,-2.4313,1546.6965,-0.0000,0.941850,False
cold,-1.2668,-2.8979,1546.6965,0.0000,0.941851,False
cold,0.3968,-3.0252,1546.6965,0.0000,0.941854,False
hot,3.0731,2.6167,1546.6965,-0.0000,0.941861,False
hot,3.2540,2.6591,1546.6965,-0.0000,0.941861,False
hot,2.8561,3.1257,1546.6965,-0.0000,0.941861,False
cold,3.2901,3.1257,1546.6965,0.0000,0.941862,False
hot,2.8923,3.0409,1546.6965,-0.0000,0.941862,False
hot,-0.6882,-2.8979,1546.6965,-0.0000,0.941864,False
cold,3.4710,2.1925,1546.6965,0.0000,0.941873,False
cold,2.8200,3.1257,1546.6965,0.0000,0.941875,False
hot,0.3607,-2.9828,1546.6965,-0.0000,0.941878,False
hot,3.0008,2.9560,1546.6965,-0.0000,0.941883,False
cold,3.2178,2.7439,1546.6965,0.0000,0.941885,False
cold,3.1816,3.1257,1546.6965,0.0000,0.941887,False
cold,-1.8093,-2.6858,1546.6965,0.0000,0.941888,False
hot,0.0352,-2.9403,1546.6965,-0.0000,0.941890,False
hot,-1.6646,-3.0676,1546.6965,-0.0000,0.941892,False
hot,-1.8093,-2.7282,1546.6965,-0.0000,0.941896,False
cold,-1.6285,-2.6434,1546.6965,0.0000,0.941896,False
cold,3.3263,2.3621,1546.6965,0.0000,0.941901,False
hot,-0.7967,-3.1100,1546.6965,-0.0000,0.941903,False
hot,3.0370,2.6591,1546.6965,-0.0000,0.941909,False
hot,3.1816,2.5742,1546.6965,-0.0000,0.941910,False
cold,-1.2307,-2.8131,1546.6965,0.0000,0.941911,False
hot,-1.4838,-3.1100,1546.6965,-0.0000,0.941912,False
hot,0.6500,-3.0252,1546.6965,-0.0000,0.941915,False
hot,3.1816,2.4470,1546.6965,-0.0000,0.941916,False
cold,-1.7370,-2.0495,1546.6965,0.0000,0.941916,False
cold,-1.4838,-2.5586,1546.6965,0.0000,0.941916,False
cold,-1.8455,-2.6010,1546.6965,0.0000,0.941919,False
cold,-1.5200,-2.2616,1546.6965,0.0000,0.941919,False
hot,3.2178,2.9560,1546.6965,-0.0000,0.941923,False
cold,3.3625,2.0228,1546.6965,0.0000,0.941925,False
cold,-1.4477,-2.8979,1546.6965,0.0000,0.941926,False
hot,3.4348,2.4894,1546.6965,-0.0000,0.941930,False
hot,-1.7731,-2.4737,1546.6965,-0.0000,0.941933,False
hot,-1.4477,-3.0252,1546.6965,-0.0000,0.941936,False
cold,-1.6646,-2.0495,1546.6965,0.0000,0.941939,False
hot,0.3245,-2.8979,1546.6965,-0.0000,0.941943,False
cold,0.2160,-3.0676,1546.6965,0.0000,0.941945,False
hot,-0.9775,-3.1100,1546.6965,-0.0000,0.941950,False
hot,-1.4115,-2.5161,1546.6965,-0.0000,0.941956,False
cold,-1.3753,-2.7282,1546.6965,0.0000,0.941956,False
hot,3.1455,2.9560,1546.6965,-0.0000,0.941958,False
hot,3.2178,2.4470,1546.6965,-0.0000,0.941960,False
hot,-1.3030,-3.0676,1546.6965,-0.0000,0.941961,False
hot,-1.3392,-3.0676,1546.6965,-0.0000,0.941962,False
cold,-1.7008,-2.3889,1546.6965,0.0000,0.941966,False
cold,-1.6646,-2.0919,1546.6965,0.0000,0.941968,False
hot,0.5053,-3.1100,1546.6965,-0.0000,0.941969,False
cold,-1.8093,-2.0495,1546.6965,0.0000,0.941969,False
cold,-1.5200,-2.5586,1546.6965,0.0000,0.941973,False
cold,3.3625,2.4894,1546.6965,0.0000,0.941974,False
cold,-0.2180,-2.3465,1546.6946,0.0009,0.941977,False
cold,-1.3030,-2.8979,1546.6965,0.0000,0.941978,False
hot,3.0008,2.7015,1546.6965,-0.0000,0.941980,False
hot,-1.3753,-2.9403,1546.6965,-0.0000,0.941980,False
cold,-1.3392,-2.8131,1546.6965,0.0000,0.941980,False
hot,0.2883,-2.9403,1546.6965,-0.0000,0.941981,False
hot,-0.3265,-3.0676,1546.6965,-0.0000,0.941982,False
cold,-0.2180,-3.1100,1546.6965,0.0000,0.941983,False
cold,-0.5435,-3.1100,1546.6965,0.0000,0.941984,False
hot,-1.3753,-2.5586,1546.6965,-0.0000,0.941984,False
hot,3.3986,2.7439,1546.6965,-0.0000,0.941994,False
cold,-1.0498,-3.0252,1546.6965,0.0000,0.941996,False
hot,-1.1583,-3.1100,1546.6965,-0.0000,0.941997,False
hot,-0.8328,-2.8555,1546.6965,-0.0000,0.941998,False
hot,3.0731,2.6591,1546.6965,-0.0000,0.941998,False
hot,3.3625,2.8712,1546.6965,-0.0000,0.942000,False
cold,-1.5200,-2.4737,1546.6965,0.0000,0.942003,False
hot,-1.7370,-2.8979,1546.6965,-0.0000,0.942008,False
hot,-1.3030,-2.4737,1546.6965,-0.0000,0.942009,False
cold,-1.8093,-2.8555,1546.6965,0.0000,0.942010,False
hot,-1.8455,-2.8555,1546.6965,-0.0000,0.942010,False
cold,-1.5200,-2.3465,1546.6965,0.0000,0.942012,False
hot,2.8561,3.0833,1546.6965,-0.0000,0.942017,False
cold,3.1816,2.2349,1546.6965,0.0000,0.942018,False
hot,3.2901,2.5742,1546.6965,-0.0000,0.942020,False
cold,3.1816,2.2773,1546.6965,0.0000,0.942034,False
hot,3.1455,2.4046,1546.6965,-0.0000,0.942034,False
hot,3.3625,3.0409,1546.6965,-0.0000,0.942036,False
hot,0.2522,-3.1100,1546.6965,-0.0000,0.942036,False
hot,0.6138,-3.0252,1546.6965,-0.0000,0.942037,False
cold,3.3263,2.2773,1546.6965,0.0000,0.942038,False
hot,-1.5200,-2.4313,1546.6965,-0.0000,0.942042,False
hot,3.2178,2.7015,1546.6965,-0.0000,0.942045,False
hot,-1.1222,-2.8555,1546.6965,-0.0000,0.942045,False
hot,-1.8093,-2.3040,1546.6965,-0.0000,0.942049,False
cold,3.3263,2.0652,1546.6965,0.0000,0.942050,False
cold,-1.7731,-2.1344,1546.6965,0.0000,0.942054,False
hot,-1.5562,-2.8555,1546.6965,-0.0000,0.942060,False
cold,-1.0498,-2.8979,1546.6965,0.0000,0.942069,False
cold,-1.4838,-2.6434,1546.6965,0.0000,0.942070,False
cold,3.1816,2.9560,1546.6965,0.0000,0.942071,False
hot,3.2178,2.8712,1546.6965,-0.0000,0.942072,False
hot,-0.4350,-3.0252,1546.6965,-0.0000,0.942074,False
cold,0.5053,-3.1100,1546.6965,0.0000,0.942077,False
cold,3.4710,2.7439,1546.6965,0.0000,0.942080,False
cold,3.4710,2.4894,1546.6965,0.0000,0.942082,False
hot,-1.4477,-2.6434,1546.6965,-0.0000,0.942083,False
hot,-1.8455,-2.6434,1546.6965,-0.0000,0.942085,False
cold,-1.8093,-2.3889,1546.6965,0.0000,0.942089,False
